job_date,job_title,job_location
6/16/2014,Expeditor,Al-Khobar - Eastern Province
6/15/2014,Expeditor,Al-Jubail - Eastern Province
6/8/2014,Expeditor,Jeddah - Makkah Province
6/8/2014,Expeditor,Multiple Cities - All Provinces
6/7/2014,governmental relations agent,Al-Riyadh - Al-Riyadh Province
6/5/2014,Expeditor,Buaidah - Al-Qasem Province
6/1/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
5/27/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
5/25/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
5/20/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
5/18/2014,Expeditor,Jazan - Jazan Province
5/15/2014,governmental relations agent,Jeddah - Makkah Province
5/14/2014,Expeditor,Jeddah - Makkah Province
5/12/2014,Expeditor,Al-Khobar - Eastern Province
5/12/2014,And General Services,Al-Riyadh - Al-Riyadh Province
5/8/2014,Expeditor,Multiple Cities - All Provinces
5/5/2014,Government Relations Supervisor,Al-Riyadh - Al-Riyadh Province
4/26/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
4/23/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
4/22/2014,Expeditor,Al-Dammam - Eastern Province
4/20/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
4/7/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
4/5/2014,Government Relations Officer,Jeddah - Makkah Province
3/23/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
3/22/2014,Government Relations Officer,Al-Khobar - Eastern Province
3/22/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
3/17/2014,Representative of Government Relations,Jeddah - Makkah Province
3/15/2014,Expeditor,Jeddah - Makkah Province
3/12/2014,Expeditor,Al-Khobar - Eastern Province
3/9/2014,Financial Receiver - Jeddah,Jeddah - Makkah Province
3/9/2014,Financial Receiver - Riyadh,Al-Riyadh - Al-Riyadh Province
3/9/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
3/8/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
3/4/2014,Reporter,Jeddah - Makkah Province
3/3/2014,Expeditor,Al-Dammam - Eastern Province
2/19/2014,Representative of Government Relations,Al-Riyadh - Al-Riyadh Province
2/19/2014,Government departments,Al-Khobar - Eastern Province
2/12/2014,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
2/9/2014,Reporter,Al-Riyadh - Al-Riyadh Province
2/5/2014,Delegate public relations,Al-Riyadh - Al-Riyadh Province
1/26/2014,Government Relations Officer,Jeddah - Makkah Province
1/21/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
1/19/2014,public relations officer,Jeddah - Makkah Province
1/16/2014,Representative of Government Relations,Al-Dammam - Eastern Province
1/13/2014,Expeditor,Jeddah - Makkah Province
1/13/2014,Expeditor,Al-Dammam - Eastern Province
1/13/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
1/12/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
1/6/2014,debt collector,Al-Riyadh - Al-Riyadh Province
12/30/2013,Reporter,Al-Madinah - Madinah Province
12/23/2013,Official possession of sites,Al-Dammam - Eastern Province
12/19/2013,Expeditor,Al-Riyadh - Al-Riyadh Province
12/16/2013,Expeditor,Al-Riyadh - Al-Riyadh Province
12/10/2013,Expeditor,Al-Riyadh - Al-Riyadh Province
12/10/2013,Administrative Affairs Officer,Al-Riyadh - Al-Riyadh Province
12/8/2013,Expeditor,Al-Riyadh - Al-Riyadh Province
12/7/2013,Collect rents and bills,Al-Riyadh - Al-Riyadh Province
12/4/2013,governmental relations agent,Al-Khobar - Eastern Province
11/25/2013,Expeditor,Jeddah - Makkah Province
11/23/2013,Customs Clearance,Al-Dammam - Eastern Province
9/29/2013,Expeditor,Jeddah - Makkah Province
6/3/2013,Expeditor,Makkah - Makkah Province
