job_date,job_title,job_location
2/2/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
1/31/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
1/29/2015,Receptionist,Al-Dammam - Eastern Province
1/28/2015,Receptionist,Jeddah - Makkah Province
1/28/2015,Receptionist,Al-Dammam - Eastern Province
1/27/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
1/26/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
1/26/2015,Receptionist (Car Rental),Al-Riyadh - Al-Riyadh Province
1/26/2015,receptionist,Al-Riyadh - Al-Riyadh Province
1/25/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
1/21/2015,Hotel receptionist,Makkah - Makkah Province
1/20/2015,Receptionist,Al-Dammam - Eastern Province
1/20/2015,Customer contact and customer service,Al-Riyadh - Al-Riyadh Province
1/19/2015,Receptionist,Jeddah - Makkah Province
1/13/2015,Customer Service Representative (Cool Center),Al-Riyadh - Al-Riyadh Province
1/11/2015,General Services Officer,Jeddah - Makkah Province
1/10/2015,Receptionist,Abha - Asir Province
1/9/2015,Receptionist,Ahad Rafidah - Asir Province
1/8/2015,Receptionist,Al-Hafuf - Eastern Province
1/6/2015,Receptionist,Jeddah - Makkah Province
12/31/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
12/24/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
12/21/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
12/16/2014,Auto Maintenance Consultant,Multiple Cities - All Provinces
12/8/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
12/7/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
12/2/2014,Receptionist,Jeddah - Makkah Province
12/2/2014,Customer Service Specialist,Al-Riyadh - Al-Riyadh Province
11/30/2014,Customer Service Specialist,Al-Riyadh - Al-Riyadh Province
11/29/2014,Receptionist (Special Needs),Jeddah - Makkah Province
11/29/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
11/26/2014,Receptionist,Al-Dammam - Eastern Province
11/25/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
11/23/2014,Customer service employee,Al-Riyadh - Al-Riyadh Province
11/19/2014,Customer service employee,Al-Riyadh - Al-Riyadh Province
11/5/2014,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
10/26/2014,customer service representative,Al-Riyadh - Al-Riyadh Province
9/27/2014,receptionist,Al-Khobar - Eastern Province
9/21/2014,Customer Service Representative (My Phone),Jeddah - Makkah Province
9/18/2014,Customer service employee,Jeddah - Makkah Province
9/17/2014,Customer Service Officer,Multiple Cities - All Provinces
9/16/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
9/11/2014,Staff Central,Makkah - Makkah Province
9/10/2014,Porter,Makkah - Makkah Province
9/10/2014,Receptionist,Makkah - Makkah Province
9/9/2014,Customer service employee,Al-Riyadh - Al-Riyadh Province
9/8/2014,Staff Central,Makkah - Makkah Province
9/4/2014,Jobs for holders of primary and intermediate certificates,Jeddah - Makkah Province
9/2/2014,Coordinator of Health Services,Al-Riyadh - Al-Riyadh Province
8/31/2014,Receptionist,Jeddah - Makkah Province
8/26/2014,Receptionist,Al-Khobar - Eastern Province
8/19/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
8/18/2014,Customer Service - Receptionist - General Manager,Al-Khobar - Eastern Province
8/15/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
7/23/2014,Customer Service Officer (Only Special Needs),Ras Tanorah - Eastern Province
7/17/2014,Receptionist,Al-Khobar - Eastern Province
7/9/2014,Receptionist,Al-Dhahran - Eastern Province
7/9/2014,Receptionist,Al-Dammam - Eastern Province
7/2/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
6/30/2014,Secretarial,Jeddah - Makkah Province
6/15/2014,Cashier,Al-Khobar - Eastern Province
6/11/2014,Receptionist,Al-Riyadh Province
6/10/2014,Receptionist,Al-Madinah - Madinah Province
6/6/2014,Receptionist (Special Needs),Al-Bekeriah - Al-Qasem Province
5/26/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
5/12/2014,Receptionist,Al-Jubail - Eastern Province
5/8/2014,Customer service employee,Jeddah - Makkah Province
5/8/2014,Customer Service Officer,Al-Riyadh Province
5/4/2014,Coordinator of Health Services,Al-Riyadh - Al-Riyadh Province
5/3/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
4/27/2014,Customer service employee,Al-Riyadh - Al-Riyadh Province
4/23/2014,Receptionist,Jeddah - Makkah Province
4/22/2014,Tire seller,Jeddah - Makkah Province
4/15/2014,Receptionist,Al-Jubail - Eastern Province
4/14/2014,Customer Services Coordinator,Al-Riyadh - Al-Riyadh Province
4/13/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
4/9/2014,Customer service employee,Al-Riyadh - Al-Riyadh Province
4/8/2014,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
4/2/2014,Receptionist,Al-Riyadh Province
4/1/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
4/1/2014,Car Rental Officer,Al-Riyadh - Al-Riyadh Province
3/31/2014,Customer Service Officer (Reception),Makkah - Makkah Province
3/24/2014,Receptionist,Jeddah - Makkah Province
3/24/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
3/23/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
3/15/2014,Customer service employee,Jeddah - Makkah Province
3/13/2014,Receptionist (Customer Service),Arar - Northern Border Province
3/2/2014,Receptionist,Al-Khobar - Eastern Province
2/24/2014,Receptionist,Jeddah - Makkah Province
2/22/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
2/22/2014,Receptionist,Jazan - Jazan Province
2/21/2014,Receptionist,Jeddah - Makkah Province
2/18/2014,Customer service employee,Al-Riyadh - Al-Riyadh Province
2/14/2014,Car Rental Officer,Al-Riyadh - Al-Riyadh Province
2/12/2014,Receptionist,Al-Riyadh Province
2/10/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
2/10/2014,Receptionist,Al-Khobar - Eastern Province
2/4/2014,Receptionist,Jeddah - Makkah Province
2/3/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
2/2/2014,Employee or receptionist,Al-Dammam - Eastern Province
1/30/2014,Casher,Al-Riyadh - Al-Riyadh Province
1/28/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
1/19/2014,Customer Services Officer,Jeddah - Makkah Province
1/13/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
1/8/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
1/7/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
1/7/2014,Receptionist,Al-Madinah - Madinah Province
1/7/2014,Cole Center employee,Al-Riyadh - Al-Riyadh Province
1/6/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
1/3/2014,Customer service employee,Al-Riyadh - Al-Riyadh Province
1/1/2014,Receptionist,Al-Riyadh - Al-Riyadh Province
12/31/2013,Reception Officer,Al-Dammam - Eastern Province
12/30/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
12/18/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
12/3/2013,Receptionist,Al-Madinah - Madinah Province
12/1/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
11/27/2013,Customer service employee,Al-Riyadh - Al-Riyadh Province
11/21/2013,Receptionist,Jeddah - Makkah Province
11/4/2013,Customer Service Officer,All Provinces
11/4/2013,Sales Coordinator,All Provinces
10/29/2013,Customer service employee,Al-Riyadh - Al-Riyadh Province
10/27/2013,Customer Service Officer,Al-Riyadh Province
10/1/2013,Casher,Al-Riyadh Province
9/26/2013,Receptionist,Al-Khobar - Eastern Province
9/23/2013,Salesman,Al-Riyadh - Al-Riyadh Province
9/16/2013,Customer service employee,Al-Dammam - Eastern Province
9/3/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
9/3/2013,Customer Services Officer,Al-Riyadh - Al-Riyadh Province
8/26/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
8/26/2013,Spare Parts,Al-Riyadh - Al-Riyadh Province
8/19/2013,seller,Al-Riyadh - Al-Riyadh Province
8/15/2013,Exhibition Manager,Al-Riyadh - Al-Riyadh Province
7/17/2013,Call Center,All Provinces
7/4/2013,Operations Coordinator,Al-Riyadh - Al-Riyadh Province
6/29/2013,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
6/28/2013,Phone Marketer,Al-Hafuf - Eastern Province
6/24/2013,Sales Officer,Buaidah - Al-Qasem Province
6/24/2013,Sales Officer,Khames Mushait - Asir Province
6/22/2013,Customer Service Representative (Mobily),Al-Riyadh - Al-Riyadh Province
6/22/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
6/19/2013,Call Center Customer Service,Al-Riyadh - Al-Riyadh Province
6/15/2013,receptionist,Al-Riyadh Province
6/12/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
6/12/2013,Input data,Al-Riyadh - Al-Riyadh Province
6/4/2013,Customer service employee,Jeddah - Makkah Province
6/3/2013,Receptionist (Special Needs),Al-Riyadh - Al-Riyadh Province
6/3/2013,receptionist,Al-Riyadh - Al-Riyadh Province
5/29/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
5/28/2013,Cole Center employee,Jeddah - Makkah Province
5/27/2013,Customer Service Officer (bank phone),Al-Riyadh - Al-Riyadh Province
5/25/2013,receptionist,Al-Riyadh - Al-Riyadh Province
5/13/2013,Customer Service Employees,Al-Riyadh - Al-Riyadh Province
5/7/2013,lobby Agent,Makkah Province
5/7/2013,Receptionist,Jeddah - Makkah Province
5/6/2013,Call Center Agent,Jeddah - Makkah Province
5/5/2013,Receptionist and Sales Officer,Jeddah - Makkah Province
4/29/2013,Receptionist,Al-Riyadh - Al-Riyadh Province
4/27/2013,Call Center Customer Service,Jeddah - Makkah Province
4/27/2013,Customer service employee,Abha - Asir Province
4/26/2013,Customer Services Supervisor,Jeddah - Makkah Province
4/24/2013,Public Relations and Marketing Officer,Al-Riyadh - Al-Riyadh Province
4/18/2013,Receptionist,Al-Khobar - Eastern Province
4/8/2013,receptionist,Abha - Asir Province
3/20/2013,Customer service employee,Al-Riyadh - Al-Riyadh Province
2/23/2013,Receptionist,All Provinces
2/21/2013,Customer Service Coordinator,Al-Khobar - Eastern Province
2/15/2013,Executive Secretary,Al-Riyadh - Al-Riyadh Province
2/15/2013,Representative of Public Services,Al-Riyadh - Al-Riyadh Province
2/15/2013,customer service representative,Al-Riyadh - Al-Riyadh Province
2/7/2013,Customer Services Officer,Jeddah - Makkah Province
2/3/2013,secretary,Jeddah - Makkah Province
2/3/2013,Data entry,Jeddah - Makkah Province
1/30/2013,security man,Al-Khobar - Eastern Province
1/27/2013,Customer Service Officer by Phone,Jeddah - Makkah Province
1/24/2013,Sales employee,Al-Khobar - Eastern Province
1/19/2013,Receptionist,Al-Khobar - Eastern Province
1/13/2013,Customer service employee,Al-Riyadh - Al-Riyadh Province
1/12/2013,Account Manager (Sales Engineer),Al-Riyadh - Al-Riyadh Province
1/8/2013,Receptionist and Secretary,Al-Dammam - Eastern Province
1/7/2013,Customer Service Officer,Al-Hafuf - Eastern Province
1/5/2013,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
12/15/2012,Party Supervisor,Jeddah - Makkah Province
12/15/2012,administrative employee,Jeddah - Makkah Province
12/1/2012,Customer Service Specialist,Onaizah - Al-Qasem Province
11/26/2012,Public Relations and Reception Officer,Al-Riyadh - Al-Riyadh Province
11/4/2012,Non marketing,Al-Riyadh - Al-Riyadh Province
9/30/2012,Customer Service for Banks (Cool Center),Al-Riyadh - Al-Riyadh Province
9/27/2012,Receptionist,All Provinces
9/21/2012,Official reception and government relations,Al-Riyadh - Al-Riyadh Province
9/8/2012,secretary,Al-Riyadh - Al-Riyadh Province
8/15/2012,Customer service employee,Al-Riyadh - Al-Riyadh Province
7/16/2012,Receptionist,Al-Kharj - Al-Riyadh Province
7/2/2012,customer service,Al-Riyadh - Al-Riyadh Province
6/24/2012,Account Executive,Jeddah - Makkah Province
6/22/2012,Sales and Customer Service Manager,Jeddah - Makkah Province
6/18/2012,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
6/5/2012,Receptionist,All Provinces
6/2/2012,Car Rental Officer,Al-Madinah - Madinah Province
4/29/2012,Driver,Al-Riyadh - Al-Riyadh Province
4/29/2012,Receptionist,Al-Riyadh - Al-Riyadh Province
4/25/2012,Receptionist and Public Relations,Al-Riyadh - Al-Riyadh Province
4/16/2012,Maintenance technician and installation of desalination plants,Al-Riyadh - Al-Riyadh Province
3/1/2012,Patient Relations Officer,Al-Riyadh - Al-Riyadh Province
2/26/2012,Cole Center employee,Al-Riyadh - Al-Riyadh Province
1/14/2012,Receptionist,Al-Madinah - Madinah Province
1/2/2012,Accountant,Jeddah - Makkah Province
1/2/2012,Human Resource Manager,Al-Taif - Makkah Province
1/2/2012,Passenger Services,Jeddah - Makkah Province
12/30/2011,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
9/22/2011,Customer Accounts Officer,All Provinces
9/13/2011,Contact Officer (Cool Center),Al-Riyadh - Al-Riyadh Province
9/13/2011,Receptionist,Al-Riyadh - Al-Riyadh Province
9/10/2011,Customer service employee,Al-Riyadh - Al-Riyadh Province
9/7/2011,Expeditor,Al-Madinah - Madinah Province
7/5/2011,Employee of Cool Center - Riyadh,Al-Riyadh - Al-Riyadh Province
6/8/2011,Employee of Cool Center - Riyadh,Al-Riyadh - Al-Riyadh Province
4/10/2011,Customer Service & Sales Officer,Al-Riyadh - Al-Riyadh Province
4/4/2011,Executive Secretary,Al-Madinah - Madinah Province
4/2/2011,receptionist,Makkah - Makkah Province
2/21/2011,Call Center Agent,Jeddah - Makkah Province
12/20/2010,Receptionist,Buaidah - Al-Qasem Province
11/10/2010,IT Help Desk Analyst,Al-Khobar - Eastern Province
11/7/2010,Receptionist,Jeddah - Makkah Province
9/26/2010,Operations Supervisor,Makkah - Makkah Province
9/26/2010,Customer service employee,Makkah - Makkah Province
8/15/2010,Expeditor,Abha - Asir Province
6/2/2010,Receptionist,Abha - Asir Province
5/16/2010,Auditor / Customer Services Officer,Al-Riyadh - Al-Riyadh Province
5/16/2010,Contact Center Admin,Al-Riyadh - Al-Riyadh Province
4/26/2010,Employee / Receptionist,Al-Riyadh - Al-Riyadh Province
11/2/2009,Representative Services of Auditors / Clients,Tabouk - Tabouk Province
10/18/2009,shift Supervisor,Jeddah - Makkah Province
10/11/2009,Customer Relations Manager,Al-Dammam - Eastern Province
2/28/2009,Customer Services Officer,Al-Riyadh Province
